school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
GP,M,18,U,LE3,T,2,2,other,other,course,mother,1,4,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.3333333333333333,-0.3333333333333333,11,11,12
GP,F,16,R,GT3,T,1,1,other,services,reputation,mother,2,1,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,12,11,11
GP,F,19,U,GT3,T,1,1,other,other,course,other,3,3,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-3.0,2.0,1.0,3.0,0.5,0.3333333333333333,1.6666666666666667,10,10,11
GP,F,17,U,GT3,T,2,2,other,other,course,mother,1,2,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,1.6666666666666667,12,12,14
MS,F,17,R,GT3,T,0,0,at_home,other,course,mother,2,1,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.5,0.3333333333333333,-0.3333333333333333,10,11,11
MS,F,17,R,GT3,T,3,2,at_home,other,course,father,1,2,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.5,0.0,0.0,0.3333333333333333,-0.3333333333333333,10,10,10
GP,F,17,U,GT3,T,2,1,services,other,reputation,mother,1,2,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.3333333333333333,12,16,16
GP,F,16,U,LE3,A,3,3,other,services,home,mother,1,2,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,-2.0,0.0,1.0,0.0,1.0,-0.3333333333333333,0.6666666666666666,13,12,13
GP,F,17,R,GT3,T,2,1,at_home,services,course,mother,3,2,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-2.0,-2.0,-1.0,0.0,-0.5,-0.3333333333333333,0.0,13,13,13
GP,M,16,U,GT3,T,3,3,services,other,home,mother,1,2,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,-0.3333333333333333,-0.3333333333333333,11,12,13
MS,M,18,R,LE3,T,3,2,services,other,course,mother,3,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.0,2.0,1.0,0.3333333333333333,0.3333333333333333,10,11,11
MS,F,16,U,LE3,T,4,1,other,other,home,mother,2,2,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,-3.0,-1.0,0.5,1.0,0.0,-1.0,1.0,9,10,10
GP,M,16,U,GT3,T,3,3,services,other,home,father,1,3,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.5,0.3333333333333333,0.3333333333333333,13,14,14
MS,F,19,U,LE3,A,1,1,at_home,other,course,mother,1,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.0,1.0,0.5,0.0,-0.5,0.3333333333333333,-0.3333333333333333,6,8,7
MS,F,16,U,GT3,T,1,1,at_home,other,course,father,1,2,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,-0.5,-0.6666666666666666,-0.3333333333333333,13,14,15
GP,F,17,R,LE3,T,3,1,services,other,reputation,mother,2,4,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,-2.0,-0.5,0.0,-0.5,-0.3333333333333333,-0.3333333333333333,18,19,19
MS,M,16,U,LE3,T,2,1,at_home,services,course,mother,2,1,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,-2.0,1.0,0.0,1.0,0.5,0.0,0.3333333333333333,10,8,10
MS,F,19,R,GT3,T,1,1,at_home,other,course,other,2,2,1,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.5,-0.3333333333333333,0.3333333333333333,7,8,9
MS,M,19,R,GT3,T,1,1,other,services,home,other,3,2,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.5,-0.6666666666666666,1.0,10,9,11
MS,M,15,U,GT3,T,3,3,services,services,course,father,2,1,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.3333333333333333,1.5,12,10,11
MS,F,16,R,GT3,T,2,2,other,other,course,father,3,2,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,1.0,1.0,0.0,0.0,-1.0,-0.16666666666666666,9,10,11
GP,F,18,U,GT3,T,3,2,at_home,other,reputation,father,1,3,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,-0.6666666666666666,0.5,14,17,17
GP,M,15,U,GT3,T,4,3,teacher,services,course,father,2,4,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,-2.0,-1.0,-0.5,0.0,-0.5,-0.3333333333333333,0.6666666666666666,9,11,11
GP,F,16,U,GT3,T,2,2,other,other,home,mother,1,2,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,-0.5,0.3333333333333333,-0.3333333333333333,12,11,11
MS,F,16,U,GT3,T,3,1,other,other,course,mother,1,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,-1.0,-2.0,0.0,0.0,0.5,-1.0,-0.3333333333333333,8,6,8
MS,M,17,R,GT3,T,2,2,other,other,course,mother,2,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.5,0.3333333333333333,-0.3333333333333333,8,13,10
GP,M,16,U,GT3,T,1,0,other,other,reputation,mother,2,2,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.5,0.0,-0.5,-0.3333333333333333,-0.3333333333333333,16,17,18
MS,F,17,R,GT3,T,3,1,at_home,other,reputation,mother,1,2,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.5,1.0,0.5,-1.0,1.3333333333333333,8,9,9
MS,F,17,R,GT3,T,2,2,at_home,other,course,mother,2,2,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.3333333333333333,11,10,11
MS,M,19,R,GT3,T,1,1,other,services,other,mother,2,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.5,0.3333333333333333,-0.3333333333333333,5,8,0
MS,F,18,R,GT3,T,2,2,at_home,other,course,mother,3,2,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5,0.0,-0.3333333333333333,9,0,0
GP,M,18,U,LE3,T,3,1,services,services,course,mother,2,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.0,0.5,3.0,1.5,0.0,0.0,11,11,12
GP,F,16,R,GT3,T,1,1,at_home,other,course,mother,4,2,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-2.0,0.0,0.0,-0.5,-0.3333333333333333,-0.3333333333333333,14,13,13
MS,F,16,R,GT3,T,4,4,health,teacher,reputation,father,1,2,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,-0.6666666666666666,-0.3333333333333333,14,16,16
GP,M,16,U,LE3,T,4,3,health,other,home,father,1,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,-1.0,-2.0,0.0,0.0,0.5,0.3333333333333333,0.6666666666666666,12,12,12
GP,M,16,U,GT3,T,3,3,other,services,course,father,1,2,1,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,0.3333333333333333,-0.3333333333333333,10,10,1
MS,M,17,U,LE3,T,4,4,other,services,home,mother,1,3,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,-0.3333333333333333,15,14,16
GP,M,15,U,LE3,T,4,4,health,services,course,father,1,1,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,-0.3333333333333333,12,13,12
GP,F,16,U,GT3,T,2,2,services,services,home,mother,1,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-3.0,-1.0,-0.5,0.0,0.5,0.3333333333333333,0.6666666666666666,10,11,12
MS,F,16,R,GT3,T,2,3,other,services,course,mother,3,2,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.5,0.0,0.0,-1.0,0.0,15,15,15
GP,M,17,R,LE3,T,1,2,other,other,reputation,mother,1,1,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-2.0,-1.0,-0.5,2.0,0.5,0.3333333333333333,2.0,9,8,10
GP,F,20,R,GT3,T,1,1,other,other,reputation,other,2,3,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-0.5,0.0,0.5,-0.3333333333333333,1.0,11,15,15
GP,F,18,U,GT3,T,2,1,services,other,course,mother,2,2,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,12,12,15
GP,M,17,R,GT3,T,2,2,other,other,course,father,2,2,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,-0.5,0.0,-0.5,-1.0,-0.3333333333333333,12,13,13
MS,M,19,U,GT3,T,1,1,other,other,other,mother,1,2,2,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,9,9,10
GP,M,17,R,GT3,T,1,1,other,other,home,father,2,3,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.5,-1.0,0.0,13,14,15
GP,F,16,U,LE3,T,1,1,at_home,at_home,course,mother,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1.0,1.0,0.5,2.0,0.5,-1.0,0.3333333333333333,10,11,11
GP,F,15,U,LE3,A,3,4,other,other,home,mother,1,2,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.5,0.0,-0.5,-1.0,-0.3333333333333333,10,11,11
GP,M,18,U,LE3,A,3,4,other,other,reputation,other,1,2,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.6666666666666666,1.1666666666666667,13,14,15
GP,M,17,U,LE3,T,1,1,health,other,course,mother,2,1,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.3333333333333333,-0.3333333333333333,9,10,10
GP,M,15,U,LE3,T,4,2,teacher,other,course,mother,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1.0,2.0,-0.5,0.0,-0.5,-0.3333333333333333,1.3333333333333333,18,17,18
MS,F,15,R,GT3,T,1,2,other,services,course,mother,2,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-2.0,-0.5,0.0,-0.5,-1.0,0.16666666666666666,11,13,13
GP,M,16,U,LE3,T,1,2,health,services,course,mother,2,1,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.5,0.3333333333333333,-0.3333333333333333,9,8,10
GP,M,15,U,GT3,T,4,4,teacher,health,reputation,mother,1,2,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,-0.5,0.0,-0.5,0.3333333333333333,1.0,15,15,16
GP,F,18,U,GT3,T,2,3,at_home,other,course,mother,1,3,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.3333333333333333,11,12,14
GP,F,16,U,GT3,T,1,1,at_home,other,home,mother,2,1,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.5,0.0,1.0,0.3333333333333333,0.0,12,13,13
GP,M,18,R,LE3,T,3,3,other,services,course,mother,1,2,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,1.0,10,9,10
GP,F,16,U,GT3,T,3,3,other,other,reputation,mother,3,2,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.5,0.0,-0.5,0.0,0.0,13,14,14
GP,F,17,R,GT3,T,4,4,teacher,teacher,course,mother,1,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,-0.5,0.3333333333333333,0.0,15,16,17
GP,F,18,U,GT3,T,3,3,other,other,course,mother,2,1,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-2.0,-1.0,0.0,-0.5,-0.3333333333333333,2.0,8,7,7
GP,F,18,U,GT3,T,3,4,other,other,course,mother,1,1,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,-0.5,-1.0,0.3333333333333333,11,12,14
MS,F,17,R,GT3,T,1,2,other,services,course,father,2,2,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-0.5,0.0,0.0,-0.3333333333333333,-0.3333333333333333,13,13,13
GP,F,16,U,GT3,T,2,2,services,other,reputation,mother,2,2,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.5,0.0,1.0,0.3333333333333333,-0.3333333333333333,13,12,14
GP,F,17,U,GT3,T,4,4,teacher,teacher,course,mother,2,3,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,15,14,15
MS,M,18,U,GT3,T,3,3,at_home,at_home,course,mother,1,2,2,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5,-0.3333333333333333,1.1666666666666667,4,8,8
GP,M,17,U,LE3,A,3,2,teacher,services,home,mother,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,2.0,1.0,-0.3333333333333333,2.6666666666666665,13,13,13
GP,M,15,U,LE3,T,2,2,services,health,reputation,mother,1,4,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,-0.5,0.0,0.0,11,12,12
GP,M,16,U,GT3,T,2,2,other,other,course,father,1,2,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.3333333333333333,9,10,11
GP,M,18,U,GT3,T,4,3,teacher,other,course,mother,1,2,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.5,0.0,-0.5,-0.3333333333333333,0.0,10,10,11
MS,F,19,U,GT3,T,2,3,at_home,services,course,other,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,-0.5,-0.6666666666666666,-0.3333333333333333,9,9,10
MS,F,15,R,LE3,T,1,1,other,services,course,mother,2,1,1,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.6666666666666666,0.3333333333333333,6,7,8
MS,F,18,U,GT3,A,1,2,at_home,other,course,mother,2,2,2,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.3333333333333333,0.0,6,8,8
MS,F,19,U,GT3,T,1,1,at_home,services,course,mother,1,3,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,-0.5,-0.3333333333333333,0.6666666666666666,7,9,9
GP,M,16,U,LE3,T,4,3,services,other,reputation,mother,1,2,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-0.5,0.0,0.0,0.3333333333333333,0.6666666666666666,12,12,13
GP,F,15,U,LE3,A,4,3,other,other,course,mother,1,2,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-0.5,0.0,-0.5,0.3333333333333333,0.3333333333333333,10,11,11
MS,F,16,R,GT3,T,2,2,other,other,course,mother,2,2,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,-0.5,0.3333333333333333,-0.3333333333333333,12,12,12
MS,F,18,U,GT3,T,1,2,other,other,course,father,1,2,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.5,1.0,0.5,0.3333333333333333,1.1666666666666667,9,8,8
MS,M,17,U,GT3,T,1,2,other,other,course,father,1,1,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,1.5,-1.0,1.6666666666666667,6,7,7
GP,F,16,U,GT3,T,4,4,services,services,reputation,mother,1,3,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-0.6666666666666666,1.3333333333333333,13,13,14
GP,M,15,U,GT3,T,4,2,teacher,other,home,mother,1,2,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,11,12,13
MS,M,18,R,LE3,T,1,2,at_home,services,other,father,3,1,0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,-0.3333333333333333,0.16666666666666666,9,10,10
MS,F,17,U,GT3,T,3,3,services,services,course,mother,2,1,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.5,0.0,-0.3333333333333333,11,12,13
GP,F,15,U,GT3,T,4,2,health,services,home,mother,1,3,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-0.5,0.0,-0.5,0.3333333333333333,-0.3333333333333333,14,14,14
MS,F,17,U,GT3,T,4,2,teacher,services,home,mother,1,2,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.5,0.3333333333333333,-0.3333333333333333,8,8,0
GP,F,18,U,LE3,T,4,2,teacher,other,course,mother,1,2,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-0.5,0.0,-0.5,-0.3333333333333333,-0.3333333333333333,14,17,17
GP,F,17,U,GT3,T,2,4,at_home,health,reputation,mother,2,2,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.5,-1.0,0.6666666666666666,15,16,16
GP,M,16,U,GT3,T,3,3,at_home,other,reputation,other,3,2,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,-0.6666666666666666,0.3333333333333333,9,11,10
MS,F,15,R,GT3,T,4,4,teacher,other,course,mother,2,1,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-3.0,2.0,-1.0,2.0,1.5,0.3333333333333333,-0.3333333333333333,13,14,14
GP,M,16,R,GT3,T,2,1,other,other,course,mother,2,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,-0.5,0.0,0.5,-0.3333333333333333,0.0,14,13,12
GP,F,18,U,GT3,T,3,3,at_home,other,course,father,1,2,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-2.0,0.5,0.0,-0.5,-0.3333333333333333,1.0,11,12,14
GP,M,17,U,LE3,T,4,4,services,other,home,mother,1,2,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.5,-0.3333333333333333,2.1666666666666665,13,12,12
GP,M,15,U,GT3,T,2,2,other,other,home,mother,1,1,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-1.0,-0.5,0.0,0.0,0.3333333333333333,1.0,11,12,12
MS,F,16,R,LE3,T,1,1,at_home,other,course,father,3,2,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.5,0.0,-0.5,-1.0,-0.3333333333333333,16,17,18
GP,M,18,U,GT3,T,2,2,other,services,reputation,father,1,2,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.5,2.0,1.5,-0.6666666666666666,2.3333333333333335,8,7,8
GP,F,16,U,LE3,T,2,2,services,services,course,mother,3,2,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,-0.3333333333333333,14,13,13
GP,F,17,U,LE3,T,3,2,other,other,reputation,mother,2,2,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.5,-1.0,0.0,14,16,15
GP,M,16,R,GT3,A,4,4,other,teacher,reputation,mother,2,3,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-2.0,1.0,0.0,0.0,-0.5,0.3333333333333333,0.3333333333333333,13,13,13
GP,F,15,U,LE3,A,2,1,at_home,other,home,mother,2,1,0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,-0.5,0.0,-0.5,0.3333333333333333,-0.3333333333333333,11,10,10
GP,M,18,U,GT3,T,2,2,other,other,home,mother,2,2,3,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,-1.0,0.0,0.0,4.0,1.5,0.0,1.1666666666666667,10,9,10
MS,M,18,R,GT3,T,1,3,at_home,other,course,mother,2,2,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.5,1.0,1.0,-0.3333333333333333,-0.3333333333333333,8,10,9
GP,M,17,R,GT3,T,3,2,other,other,course,mother,2,2,2,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,-0.3333333333333333,0.3333333333333333,7,6,8
MS,M,17,U,GT3,T,3,4,services,other,other,mother,1,2,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.3333333333333333,1.0,8,9,8
MS,M,16,R,GT3,T,1,2,other,other,course,father,2,2,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.3333333333333333,-0.3333333333333333,10,11,11
GP,M,16,U,GT3,T,4,3,teacher,other,home,mother,1,2,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,0.0,1.0,0.5,-0.3333333333333333,0.3333333333333333,11,10,11
MS,M,16,R,LE3,T,4,1,other,at_home,other,father,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-2.0,-0.5,1.0,-0.5,-0.6666666666666666,-0.3333333333333333,10,11,11
GP,F,18,U,GT3,T,3,3,services,services,home,mother,1,2,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0,-0.5,0.0,1.0,10,11,12
MS,F,18,R,GT3,T,4,4,other,teacher,other,father,3,2,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,-1.0,-0.5,3.0,0.0,0.3333333333333333,-0.3333333333333333,7,5,0
MS,M,17,U,LE3,A,1,0,other,other,home,mother,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-2.0,-0.5,0.0,-0.5,0.3333333333333333,0.3333333333333333,11,11,12
GP,F,16,U,GT3,T,3,1,services,other,course,mother,1,4,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-0.3333333333333333,10,9,10
GP,F,17,U,GT3,T,3,3,at_home,other,course,mother,1,1,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,1.0,1.0,1.5,0.3333333333333333,0.0,11,12,11
GP,M,15,R,GT3,T,2,3,at_home,services,course,mother,1,2,0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,-0.5,-1.0,-0.3333333333333333,7,8,8
MS,F,17,U,GT3,T,4,1,health,at_home,course,mother,1,1,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.0,-1.0,-0.5,0.0,-0.5,0.3333333333333333,-0.3333333333333333,8,10,9
GP,M,15,U,LE3,A,2,1,services,other,course,mother,4,1,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.5,0.3333333333333333,-0.3333333333333333,12,11,11
GP,M,18,U,GT3,T,4,2,health,other,reputation,father,1,2,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.3333333333333333,0.3333333333333333,10,12,14
GP,M,17,U,GT3,T,4,3,other,other,course,mother,1,2,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.0,0.0,-0.5,-0.6666666666666666,0.3333333333333333,11,11,13
MS,F,17,R,GT3,T,1,2,other,other,course,mother,1,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,-1.0,2.0,1.0,0.0,0.5,-1.0,0.3333333333333333,7,8,9
GP,F,17,U,GT3,A,4,3,services,services,course,mother,1,2,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,-0.5,0.0,0.0,0.3333333333333333,2.0,15,14,17
MS,F,15,R,LE3,T,2,1,at_home,other,home,mother,2,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.0,0.0,0.5,0.0,-0.5,-1.0,-0.3333333333333333,6,8,9
GP,M,16,U,LE3,T,2,2,services,services,reputation,father,2,1,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,-2.0,0.0,0.0,1.0,0.0,-0.6666666666666666,0.3333333333333333,12,11,11
GP,F,18,R,GT3,T,2,2,at_home,other,course,mother,2,4,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,-0.5,0.0,0.6666666666666666,14,13,14
MS,F,16,U,GT3,T,1,3,at_home,other,other,father,2,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,1.5,10,11,11
GP,F,16,U,GT3,A,2,2,other,other,reputation,mother,1,2,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,-1.0,0.0,0.5,0.0,-0.5,0.0,-0.3333333333333333,13,13,13
GP,M,18,U,LE3,T,3,4,services,other,home,mother,1,2,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.6666666666666666,16,16,17
MS,M,16,R,GT3,T,2,1,other,services,reputation,mother,2,2,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,-1.0,0.0,-0.5,-0.6666666666666666,-0.3333333333333333,8,7,0
GP,F,15,U,GT3,T,3,2,services,other,home,mother,2,2,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.5,-0.6666666666666666,2.3333333333333335,11,10,10
